Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
163301,11572132,12.063,2.00047,1.07376,1,23.8064,-1.83203,-2.21137,-1,117.626
163301,11668924,39.5991,0.660819,-0.74722,1,47.2945,2.17921,2.52015,-1,112.586
163301,11929386,46.1706,0.340957,-1.86329,1,42.3774,0.584572,1.42203,-1,88.8972
163301,11944034,49.4172,2.48351,-0.442746,-1,21.9889,0.243444,2.45568,1,111.502
163301,11868388,33.0635,-0.25116,-1.31474,-1,38.3205,1.11843,1.5885,1,88.1394
163301,11450167,90.9002,-1.3184,0.776498,-1,30.1577,-1.87314,-1.4032,1,97.3862
163301,11440935,24.9643,0.605726,1.47033,-1,38.1808,1.92268,-2.08352,1,74.5602
163301,11624023,37.9489,0.00730796,0.766846,-1,35.7294,-1.15645,-2.36716,1,86.4676
163301,11602694,90.3607,0.222051,-0.183503,-1,34.639,-0.624913,-1.37207,1,79.4221
163301,11908790,8.34568,-0.218354,2.4976,-1,41.1313,2.13043,-0.801134,1,65.6189
163301,12052123,21.5944,0.27576,-0.0694824,-1,61.329,0.442957,-3.03806,1,72.7669
163301,12464469,28.6756,1.98366,-1.96822,1,3.23985,-2.43574,-3.12866,-1,87.4207
163301,12342590,17.3003,-1.74055,0.189505,1,52.6131,-2.40992,-3.09069,-1,63.6138
163301,12152095,42.4436,-1.87908,-1.05308,1,22.7628,-2.48346,1.9147,-1,64.8013
163301,12085626,26.1712,-0.292688,-0.29739,-1,73.8319,-2.15843,0.503604,1,100.466
163301,12105386,5.6526,1.82813,-0.498928,-1,22.9037,-2.13619,0.819945,1,82.2113
163301,12205122,42.0145,-1.04254,2.18561,1,40.8301,-0.157293,-1.12222,-1,90.8239
163301,12260210,37.2054,-0.640832,1.32364,-1,36.7178,1.34433,-2.02474,1,113.169
163301,12037625,27.6767,2.34288,2.79045,-1,10.1782,-1.0051,-0.503974,1,92.6268
163301,12461511,24.3557,-1.34063,-0.727779,-1,31.5333,0.769821,2.15672,1,88.9731
163301,12019857,25.2234,-0.236519,-1.75591,1,28.0575,-1.94572,1.26987,-1,73.7819
163301,12354985,30.9176,2.43127,-2.42877,1,12.3245,0.248169,0.687865,-1,64.6999
163301,12063848,26.5506,-0.827529,1.74512,1,11.5525,2.04382,-1.36203,-1,77.7657
166049,185826542,134.471,2.42684,2.68314,-1,6.97135,2.10329,-0.389946,1,62.0031
166049,186411726,33.7869,-0.229742,-1.54067,-1,30.6338,-1.79008,1.96182,1,84.1502
166049,186773615,31.6486,0.0339146,-1.66196,-1,33.7024,1.73966,1.5177,1,90.5419
166049,185574463,92.7337,1.63067,0.863551,1,27.6937,2.07289,-1.23249,-1,90.6764
166049,186251607,27.1416,-1.47396,-1.54887,-1,9.37419,2.13847,2.51249,1,98.7087
166049,186252759,25.1614,0.499671,1.53598,1,49.4295,2.09466,-1.51855,-1,94.1261
166049,186653463,20.0616,0.650235,-1.15517,1,24.9733,-2.46998,0.980384,-1,109.118
166049,185628111,8.85099,0.799965,2.1433,-1,21.8233,-2.48414,-1.05605,1,74.4806
166049,185638263,11.0702,0.583294,2.07265,-1,41.3741,-2.30302,-0.999257,1,95.6573
166049,186449351,19.0934,1.30611,-2.896,1,18.5695,-1.9119,-0.847225,-1,95.8991
166049,186055132,16.3038,-2.12341,-2.79972,1,8.36998,1.75401,1.71508,-1,81.5322
166049,186440132,33.2746,1.86947,-0.40055,1,56.7416,1.23176,2.8293,-1,91.2783
166049,186774149,43.8707,1.57985,0.67492,-1,55.2834,2.47958,-1.73729,1,102.794
166049,186044364,15.6512,-1.40293,-0.793069,-1,17.1577,1.04808,2.2062,1,60.5795
166049,186582924,13.3342,2.0532,0.407085,-1,19.4142,-0.778324,2.19655,1,67.2383
166049,186780381,104.494,1.28789,-2.43518,-1,27.8331,0.952245,0.958895,1,108.535
166049,186093441,53.3976,-0.138483,-2.57785,1,22.0527,-1.5987,2.54912,-1,66.3052
166049,185593395,5.11113,-0.501942,0.630491,-1,83.6748,1.81978,2.99324,1,70.7819
166049,185976539,27.4441,-0.312794,1.97346,-1,35.2653,1.46939,-0.627789,1,87.0309
166049,185935819,34.1559,1.4429,2.53998,-1,65.363,2.06105,-0.681503,1,98.9771
166049,186271707,16.521,-0.919155,-0.853318,1,79.2,-0.950407,1.50634,-1,66.8958
166049,186368707,26.5773,-0.496377,-1.37796,-1,28.0008,1.68225,2.16796,1,89.5925
166049,186443139,9.40034,-1.94356,0.351657,-1,19.1103,1.33164,2.83289,1,71.0056
166049,186539659,15.2642,-0.0357415,-0.0192096,1,27.4861,2.07507,3.04351,-1,65.96
166049,186949124,12.2951,1.25142,1.66099,1,66.5899,2.14938,-1.44368,-1,63.0835
166049,186962972,42.164,0.352081,-0.527249,-1,41.0254,1.02565,2.74352,1,87.7797
166049,185643373,43.7886,-1.78445,0.0563835,-1,40.315,-0.766545,-2.90207,1,94.8414
166049,186098165,52.7611,-0.107429,0.546556,1,36.3376,1.20541,-2.41301,-1,106.83
166049,186396845,48.8482,-0.992965,2.35859,-1,35.0417,-2.54788,-0.632741,1,108.862
166049,186243576,32.4141,-1.69577,2.82623,1,22.5022,-0.383214,-1.20206,-1,61.8737
166049,186616664,13.061,0.979238,-2.50939,-1,29.2888,-2.14522,0.350305,1,97.2292
166049,186115698,21.0729,-0.705461,0.674997,1,25.8069,1.37132,-2.77353,-1,73.7838
166049,186146178,94.8115,1.03719,2.17518,-1,29.0942,1.27064,-0.615023,1,104.153
166049,185615349,38.7795,-2.50641,-1.18883,1,54.5423,-2.45833,1.85047,-1,91.8873
166049,186629421,28.8261,2.29172,2.57295,1,44.2945,0.649063,-0.696704,-1,96.8482
166049,186736246,32.281,1.42588,2.44026,1,46.9087,0.681805,-0.866873,-1,83.0266
166049,186808470,9.80329,-2.51584,2.78695,1,18.5566,0.894872,-0.541812,-1,76.6364
166049,185670478,10.7234,-1.96981,-1.69781,1,29.0414,0.590405,2.32119,-1,66.7198
166049,186424942,43.2573,1.18899,-2.14546,1,28.8242,2.50486,1.18162,-1,86.2187
166049,186529294,27.0316,2.07995,-0.249409,1,61.5582,2.47443,-2.65374,-1,77.8083
166049,185982177,24.3513,-0.748097,2.87037,1,64.9272,-0.397485,0.0638953,-1,79.6536
166049,186039705,31.4762,-1.60058,-2.99967,1,60.4221,-1.20031,0.350691,-1,88.5078
166049,186915186,41.0572,0.0410152,-0.518485,1,52.4284,0.113078,2.75578,-1,92.6477
166049,186087362,71.7137,-1.57784,-0.397227,1,30.1687,-1.35246,2.76817,-1,93.6118
166049,186227504,41.7545,1.22699,1.58498,-1,38.4644,0.122859,-1.48301,1,92.6319
166049,186399152,10.3952,1.81178,1.65591,-1,23.2599,-0.806851,-1.70588,1,61.6942
166049,185952787,41.9982,-0.0828491,-2.71583,-1,49.7158,0.0363641,0.465971,1,91.5327
166049,186192323,4.31832,0.231103,-3.02001,-1,113.085,-1.97835,0.2281,1,73.9856
166049,186521443,36.5753,0.264432,2.39134,-1,37.5937,-1.75612,-0.550704,1,115.103
166049,187065119,38.9417,-1.1963,0.275501,-1,35.7967,-1.16563,-3.01639,1,74.4702
166049,187328631,15.0534,-1.1931,0.524398,-1,60.3154,1.06354,-2.98054,1,102.295
166049,187586527,28.3602,0.264061,-1.57173,1,39.329,-0.676094,1.42466,-1,74.1533
166049,188428795,55.7235,0.540467,-1.82313,-1,36.3972,1.04846,1.34981,1,92.9809
166049,187359816,15.2685,1.16012,1.9777,-1,22.0601,-2.11263,-0.81655,1,97.6365
166049,187419136,32.0422,-0.163488,-2.74603,1,35.5961,-1.57985,0.124721,-1,84.7128
166049,188403660,35.0548,-0.74154,1.57673,-1,49.2272,-1.42972,-1.19114,1,86.6855
166049,187464973,17.1008,-1.81209,1.32838,1,14.816,1.44726,-1.53278,-1,84.2164
166049,187199229,26.3821,1.83945,0.749732,-1,53.627,0.952524,-2.21568,1,82.4815
166049,187762001,21.374,1.09396,2.88913,-1,58.8911,2.26444,-0.330584,1,83.414
166049,188231937,68.3597,0.652757,-2.20928,-1,38.2598,0.103816,1.45867,1,102.771
166049,188246953,35.3727,-0.834552,0.983686,-1,55.1677,-0.317988,-1.13039,1,80.3296
166049,188349497,26.7224,0.441857,-1.70428,-1,24.2947,-1.0755,1.53968,1,66.2912
166049,188419281,38.8202,0.0437305,-1.21891,-1,35.4691,-1.10928,1.87462,1,86.8736
166049,187102243,44.6458,1.23448,-2.07565,1,50.3254,1.12667,1.13025,-1,94.8901
166049,187858535,45.8219,1.64188,3.00092,1,48.5285,1.75677,-0.346595,-1,93.9685
166049,188292983,30.828,1.03406,-2.35048,-1,64.0403,1.14691,0.805906,1,89.0037
166049,187040790,45.4049,-0.311601,-2.76383,1,29.1773,0.760669,0.521516,-1,83.3468
166049,187433750,41.2923,-1.62405,0.273374,1,23.2581,0.188629,3.00206,-1,88.3186
166049,187709858,49.1705,-1.00385,-1.15899,-1,43.7506,-0.701205,2.00127,1,93.823
166049,188201650,9.83832,-1.75221,-2.14714,-1,26.9533,2.18962,1.55204,1,118.807
166049,188198231,35.8386,0.850575,-2.44692,1,56.6115,-0.0456717,0.460613,-1,98.7251
166049,188212663,27.1525,-2.60422,1.87505,-1,18.8835,0.136643,-1.33008,1,94.8896
166049,187548634,28.5525,-0.133457,1.99951,1,52.0285,0.507956,-0.969934,-1,80.8126
166049,187857054,14.7791,1.38003,-1.26204,1,64.7532,1.6937,1.79011,-1,62.572
166049,187658569,25.5194,-1.82092,2.91025,1,10.3421,1.65891,0.866523,-1,93.8831
166049,188174661,38.0806,-1.10031,-0.562814,-1,49.3231,-0.540742,2.53743,1,90.0745
166049,187349380,42.1614,-1.679,1.93832,-1,47.9517,-1.46211,-1.25207,1,90.4296
166049,187076022,23.3982,0.410732,-0.70511,1,42.3818,1.40459,2.52796,-1,70.8603
166049,187404230,42.18,1.70598,2.88036,1,44.7913,0.647874,-0.266039,-1,99.3843
166049,187547534,29.057,0.715388,-0.828069,-1,46.2464,0.665561,2.55875,1,72.7877
166049,187813802,43.2425,-0.979863,2.28571,1,38.6135,0.126371,-0.969675,-1,94.4342
166049,187139201,16.1805,0.68566,-2.93438,-1,25.3283,-2.22771,0.358131,1,91.5479
166049,187711829,24.3716,-0.00445225,-0.723264,1,32.7648,1.99759,2.28446,-1,87.1955
166049,187796677,12.0509,0.296674,2.36726,1,27.7914,-2.44138,-0.679472,-1,76.5845
166049,187798384,35.0018,0.560815,-0.128213,1,99.5242,0.256408,-3.13748,-1,119.157
166049,188167968,19.3262,1.61055,0.918595,-1,10.9206,-2.30617,-2.04352,1,104.986
166049,188163648,3.16594,1.96046,1.35208,-1,87.8063,-0.474782,-1.76314,1,61.273
166049,188389504,23.7048,0.167388,2.85323,1,36.4606,-1.28271,-0.690038,-1,74.018
166049,191950403,23.969,-0.344392,-1.12881,1,51.961,-2.3114,1.93914,-1,107.529
166049,192011307,7.66578,1.20705,1.49895,-1,42.5005,-2.1162,-1.56914,1,98.5017
166049,191900329,30.4391,-0.86821,-1.44788,1,55.0012,-2.00854,1.5628,-1,95.3493
166049,192051281,30.1172,-2.52101,-0.843562,1,44.0056,-2.24497,2.25822,-1,73.4904
166049,192427298,11.7903,1.06276,-0.588223,1,39.4741,-1.59457,2.77867,-1,87.0393
166049,192787820,77.268,0.506575,2.33304,1,11.8142,-0.947475,-0.749048,-1,77.0918
166049,191406153,25.1825,-1.17892,-0.0368858,-1,40.283,-1.75646,-3.01546,1,66.1716
166049,191686281,39.799,-0.389211,2.73333,1,48.96,-0.849324,-0.617213,-1,90.1628
166049,192012593,26.3473,-0.418552,-1.62473,-1,28.3513,1.78029,1.53331,1,91.161
166049,192341255,22.5092,2.18388,-2.74082,-1,3.65895,-2.34669,3.09031,1,86.5833
166049,192831550,30.3365,-1.43041,-3.01197,1,63.6731,-1.70464,0.250977,-1,88.5677
166049,191432605,26.063,0.800573,-1.55685,1,38.1731,2.1585,0.39509,-1,69.7452
166049,192572979,26.6612,1.86306,2.45092,1,42.7516,2.43771,-0.881082,-1,70.035
166049,192659579,30.7651,0.139647,1.56052,1,40.0797,-1.34576,-1.34201,-1,90.1179
166049,191742114,4.12797,1.40205,0.395504,1,34.0029,-1.99265,-1.19875,-1,64.7683
166049,191766434,33.6303,-0.697899,-1.6442,1,30.847,0.84473,1.49869,-1,84.548
166049,192336208,72.5707,1.15257,-1.6624,-1,15.899,1.21226,1.7062,1,67.5287
166049,191407151,27.4685,1.42367,-1.49799,-1,8.95849,-1.70676,1.2737,1,78.1073
166049,192074455,42.8374,-1.26698,-2.57247,-1,69.2462,-1.09353,0.781472,1,108.727
166049,192485997,31.6811,-1.21123,-0.777735,1,19.1035,0.221404,2.35115,-1,62.3738
166049,192618469,8.28084,1.24731,2.4509,1,19.8944,-2.2171,3.02094,-1,70.6577
166049,192776013,31.709,-2.39269,0.1354,1,32.2216,-0.834252,-2.83322,-1,84.1576
166049,191422234,16.0207,-0.785669,-3.01801,-1,23.8369,1.51555,0.60059,1,67.3079
166049,191411554,25.9737,-1.29715,1.4988,-1,34.2643,-2.22174,-1.85592,1,65.8496
166049,192156656,8.56176,-1.3885,2.88639,-1,21.5734,2.35607,-0.428576,1,90.4413
166049,191996994,16.4495,1.20642,-0.118799,1,16.4601,-1.83959,2.33015,-1,78.2564
166049,192620008,17.2164,0.0459724,0.474308,1,38.8002,2.00926,-2.76337,-1,78.6232
166049,191684587,10.3554,-2.1799,-0.281636,1,18.0838,1.70718,2.19034,-1,97.1091
166049,191659659,13.0034,-0.566396,-0.622506,1,36.2346,2.27909,-1.60765,-1,87.2658
166049,192307489,46.5825,-1.0854,-0.684452,1,48.9807,-0.46937,2.47121,-1,100.099
166049,192766721,23.0347,-0.550704,0.859423,1,22.4807,2.14803,-2.45214,-1,93.5474
166049,192852201,22.8437,0.922094,2.64989,-1,30.6092,-0.953401,-0.364942,1,77.8216
166049,192821985,37.0597,-2.13483,1.30867,-1,24.9339,-0.718222,-1.49661,1,76.017
166049,191900798,42.1294,-2.33732,1.41963,1,35.5024,-1.28356,-1.62091,-1,88.2488
166049,192168532,24.5324,0.162023,-2.19766,1,86.8284,-0.951983,-0.470183,-1,88.6197
166049,192786236,39.5744,0.525389,0.723486,-1,80.3863,-0.129166,-2.6824,1,117.968
166049,191493093,26.9932,0.847992,-0.349874,-1,30.3068,-1.15458,-2.96416,1,87.0904
166049,192828731,105.407,-1.58679,1.06008,1,23.4763,-0.128156,0.35504,-1,86.2967
166049,192419094,38.607,0.125762,0.550559,1,24.357,2.01918,-1.77794,-1,87.6354
166049,193142637,19.6939,0.0786007,-2.50184,-1,33.0539,-1.99838,0.875053,1,80.8857
166049,193103025,28.349,0.789773,1.26643,-1,30.8502,2.42122,-2.13141,1,79.5819
166049,193201812,27.6142,2.1641,0.461086,1,38.5682,0.497479,-2.52507,-1,89.1294
166049,193831046,7.38554,-1.25681,-0.840084,-1,27.7642,2.32044,1.66174,1,87.5816
166049,194029366,41.5577,-2.30074,0.729815,-1,19.8157,-1.21298,-2.50961,1,66.0336
166049,194126036,30.2915,-0.614532,1.46008,1,30.3369,-0.194185,-1.3012,-1,60.9037
166049,193480779,44.8311,0.477371,-2.31074,1,38.8696,1.10885,0.875466,-1,87.6646
166049,193194869,63.7615,0.239699,1.20141,-1,25.0949,1.64197,-2.74219,1,95.5097
166049,193389453,39.4088,-1.0054,-1.03679,-1,43.1385,-0.639299,2.20908,1,83.7382
166049,194028663,17.6183,0.642911,2.84934,1,27.2181,2.36006,-0.368859,-1,60.9323
166049,194070551,12.1802,1.13741,-0.783003,-1,17.6787,-2.23747,1.7935,1,81.6286
166049,193677138,40.5014,0.779058,2.79775,1,28.6603,-0.0923499,-0.221793,-1,74.5956
166049,192924429,25.8294,-1.9809,-0.149544,1,35.0599,-1.95396,-3.13977,-1,60.0188
166049,192933853,23.8655,0.685663,2.96894,-1,19.1943,-2.03346,-0.269121,1,88.8247
166049,193335336,51.9091,0.418615,2.4108,-1,32.9855,-1.45234,0.105787,1,116.954
166049,193556768,21.9189,0.913251,2.59617,1,26.932,-1.39469,0.25635,-1,82.5509
166049,192917964,21.0328,2.25066,0.00896291,1,43.5441,1.90539,3.13153,-1,61.4276
166049,193276135,31.047,-2.30038,-2.00046,-1,29.4519,-2.33006,1.20326,1,60.4554
166049,193331847,38.6667,1.23104,-1.61785,1,13.9708,-2.08146,-2.20788,-1,118.121
166049,193725577,20.4687,0.131957,-0.812123,-1,24.0254,-1.62565,2.22034,1,62.5623
166049,193446707,19.5101,-0.62886,-1.8056,1,29.9193,2.41465,0.778935,-1,115.172
166049,193809829,32.1969,-0.0407673,2.81858,-1,51.7561,0.937195,-0.0138191,1,90.7325
166049,194045640,40.4449,-0.127995,2.35335,1,81.9651,-0.828878,-0.359911,-1,119.823
166049,194088024,29.5337,0.626196,1.7568,1,15.2565,-2.43761,2.07454,-1,93.869
166049,193152024,47.454,0.588129,-1.18905,1,43.3732,0.562087,2.41856,-1,88.2914
166049,193549040,23.5951,0.360255,-2.82274,-1,40.3432,-0.704065,0.833318,1,68.8852
166049,193892802,31.7128,-1.84824,0.710138,1,48.9288,-0.806864,-2.42367,-1,89.7051
166049,192994742,36.0837,-0.668398,-1.18476,-1,58.8644,-0.23345,2.03436,1,94.2954
166049,193039878,22.6556,0.093202,2.80897,-1,37.7863,-1.14367,-0.165012,1,69.8976
166049,193539561,18.197,-1.45518,1.96258,1,17.5784,1.78987,-1.82005,-1,93.4566
166049,193499201,33.0099,-1.21531,-1.5258,1,12.4702,1.68504,2.02503,-1,90.8944
166049,194000235,24.5683,1.06123,1.08961,1,23.8862,-1.39664,-1.97536,-1,89.8594
166049,193410140,38.354,0.0660479,2.3769,1,40.6336,1.08428,-0.628092,-1,89.2476
166049,194197086,30.3509,1.97865,0.915315,-1,33.3308,0.180051,-1.91784,1,90.5902
166049,194330216,9.24102,-2.1942,-2.63406,1,16.0376,2.20605,1.52331,-1,110.6
166049,193374289,3.62385,1.43032,0.0859391,1,32.4832,-2.3795,-2.96296,-1,74.5044
166049,193638449,49.119,-0.528424,2.48257,-1,33.5448,-1.60596,-0.598654,1,93.2218
166049,229764784,41.3373,-2.31654,-0.160401,-1,44.6708,-2.4816,2.87494,1,86.1155
166049,230742498,28.7866,0.476916,2.13469,1,31.1847,1.37989,-1.29259,-1,65.5828
166049,230129139,52.8218,0.722576,-2.94607,1,29.7189,2.16759,0.906513,-1,96.9948
166049,230556859,9.69148,0.958597,0.541221,1,94.5916,1.97612,-1.98658,-1,66.0771
166049,230540837,47.9609,1.76783,-0.476809,1,27.8622,1.34883,2.86008,-1,74.3803
166049,229526699,27.7065,0.940341,-0.933904,1,31.95,-0.860305,1.89831,-1,84.802
166049,230740533,38.5915,-0.00368464,-2.69596,1,46.163,0.745494,0.474682,-1,90.3994
166049,230328953,14.2883,1.11571,-3.09168,1,28.1132,-1.52706,-0.627555,-1,79.3671
166049,230771394,27.1416,-1.39528,-1.55392,1,29.6034,-2.51899,1.2357,-1,65.1256
166049,230075910,5.43202,2.06587,-0.686622,1,21.249,-2.24789,-2.99875,-1,93.713
166049,230101310,7.57865,-1.4546,-1.0684,-1,42.5615,0.805482,2.07308,1,61.4013
166049,230219550,40.568,0.184032,2.19643,1,53.0138,-0.769744,0.0129406,-1,94.2561
166049,229610974,14.3591,1.29467,-2.45711,-1,12.835,-2.26748,0.398579,1,82.7849
166049,230176591,13.973,2.40032,-1.84276,1,30.529,0.0357779,1.22725,-1,73.6855
166049,230761649,12.275,-1.57758,0.406309,-1,31.3626,1.57643,-2.64949,1,99.0123
166049,229667596,19.3383,-0.829222,-0.534177,1,18.7602,1.61314,2.30236,-1,69.9699
166049,230706422,41.956,-1.35726,-1.7952,-1,12.6805,0.610067,2.22921,1,67.4895
166049,229860549,21.2852,-0.536196,-2.01825,-1,55.8562,1.46972,0.471618,1,104.343
166049,230141114,21.4905,-2.51156,2.91346,1,6.35043,1.64471,-0.891583,-1,94.4918
166049,230246002,28.024,1.07501,0.241616,-1,38.8185,-0.181455,-3.11208,1,79.1087
166049,230312378,50.5544,-1.38644,2.29818,-1,9.93416,1.4069,-1.65294,1,94.4859
166049,230612690,28.4908,2.03236,-0.998967,-1,46.1665,0.357374,2.20961,1,99.4649
166049,230596201,12.4972,1.28884,2.76703,1,33.8262,-1.98387,-0.426261,-1,109.605
166049,229470084,57.2635,-0.120472,2.06762,1,46.7549,-0.720608,-0.874614,-1,107.689
166049,230848814,18.5837,0.352313,-3.05663,-1,23.7253,-2.45309,-0.298391,1,90.1904
166049,232078620,40.0583,1.81516,-2.28454,-1,51.5773,2.22061,1.15975,1,91.7652
166049,232135004,20.7811,2.43827,-1.3105,-1,35.9509,-0.162977,2.78871,1,104.817
166049,231558082,34.9953,-2.02258,-0.944685,-1,10.5815,0.349435,2.2409,1,68.8746
166049,231241413,30.1554,1.41768,0.376418,1,38.8748,-0.0441436,-3.03533,-1,87.1111
166049,231581421,28.7036,-0.837727,2.59,1,12.5345,2.29679,1.75323,-1,88.3211
166049,231652165,50.0446,-0.351956,-2.54061,-1,21.9874,1.46234,1.82173,1,87.6732
166049,232328546,46.8277,-0.347745,1.71597,1,32.6198,0.12541,-1.41922,-1,80.3641
166049,231534595,52.5266,-0.309298,-1.32905,1,40.6973,0.0114316,1.76903,-1,93.6403
166049,231116215,27.1783,2.5093,3.09796,-1,54.5136,1.16075,0.363039,1,93.8776
166049,231206487,41.0891,0.370884,0.60354,-1,44.0834,0.588103,-2.54565,1,85.6218
166049,231527423,17.8806,0.895602,1.57267,1,40.7442,2.07142,-2.027,-1,62.3912
166049,231179727,44.3042,0.438633,-1.13197,-1,9.80516,-2.01001,-0.859415,1,65.0234
166049,232247753,45.3416,0.733819,0.0860792,-1,44.0448,0.305982,-2.89719,1,91.1561
166049,231013448,12.624,-1.32519,-0.619662,-1,39.6374,1.29013,3.07924,1,87.9035
166049,232225536,41.5241,-0.590798,0.863928,1,41.1489,-0.780261,-2.2816,-1,83.0432
166049,232187951,19.412,-1.62308,3.06763,-1,56.9014,-0.763788,1.24432,1,60.2337
166049,231457462,16.9535,-0.503902,-2.73947,1,63.1733,-1.84792,1.0977,-1,77.6556
166049,231249667,29.605,-1.61429,2.91239,1,36.858,0.475696,-0.417718,-1,105.359
166049,232274147,35.1711,-0.781147,2.28395,-1,63.2313,-1.72832,0.252353,1,92.5984
166049,231967782,17.1218,-0.755959,-2.0687,-1,98.6302,-1.8084,1.5882,1,91.4655
166049,232288366,27.4173,-0.723096,2.45954,1,22.122,1.90302,-1.21056,-1,97.3325
166049,231044041,32.8859,0.213118,-2.83171,-1,26.6775,-0.164446,0.379385,1,60.2626
166049,231271609,24.6822,1.76653,2.85767,1,9.36936,-1.02514,-0.122192,-1,65.1312
166049,231577289,33.7354,0.478328,0.498011,1,9.30018,-2.08505,2.1187,-1,64.2475
166049,232780420,69.1195,0.334937,2.93022,-1,33.0658,-0.307991,0.193588,1,98.742
166049,233276580,15.0529,-0.606472,1.84963,1,22.3471,2.36379,-1.14029,-1,85.0933
166049,233471422,31.3709,1.2122,-1.15406,1,34.8802,-0.69263,2.12356,-1,98.3991
166049,233742486,16.8835,1.21208,0.751291,-1,20.0472,-0.944674,-2.10655,1,60.1198
166049,233821950,24.8027,-1.81905,-1.52526,1,12.7288,0.544513,1.45444,-1,63.3123
166049,232399701,16.7388,1.19197,-1.0974,-1,10.0809,-2.26111,-1.56348,1,70.9624
166049,233172869,35.2137,1.46185,-0.479178,-1,22.0276,-0.0616912,2.65266,1,72.66
166049,232381250,38.3659,0.382148,1.45272,1,51.903,0.0904745,-1.8247,-1,89.9953
166049,233330435,31.7763,-0.572104,-2.39167,1,44.7485,0.497276,0.617147,-1,86.3123
166049,232907929,36.0339,-1.00431,3.09639,-1,45.0222,-1.65955,0.592161,1,81.0807
166049,232542543,39.1911,1.83189,-0.410219,-1,42.838,1.97492,2.59686,1,81.9728
166049,233247047,26.8952,-0.443133,-1.54007,1,21.063,2.19254,1.38916,-1,95.1431
166049,233456681,9.35138,-0.480509,0.680199,-1,29.2003,2.19976,-2.31617,1,67.4004
166049,233373184,10.7,0.280031,2.29601,-1,37.2129,-2.23855,-0.621852,1,75.8311
166049,233770146,47.2381,0.272585,0.158979,1,46.8557,-0.194869,-3.07266,-1,96.582
166049,233472794,30.2227,-0.980851,1.70513,1,7.72038,2.43261,0.266618,-1,83.8597
166049,232565839,14.9036,0.0092222,1.10806,-1,39.9761,-2.22244,-2.52081,1,81.6506
166049,232912479,42.0893,0.811588,1.43772,-1,41.2976,1.59623,-1.69979,1,89.8827
166049,233383687,18.8822,1.32563,-0.727949,-1,21.4449,-1.86482,2.72559,1,103.087
166049,232786036,76.2584,0.490598,-0.902169,1,16.8122,1.94624,2.33952,-1,91.3613
166049,232944756,30.1189,1.54438,-1.01884,-1,31.4698,-0.343361,2.19166,1,91.0748
166049,233015356,11.3537,-0.933202,1.00356,-1,69.0763,0.550757,-1.7915,1,71.4985
166049,233327204,27.0991,0.053829,-1.31282,-1,28.0918,2.08677,1.34305,1,85.2026
166049,233465942,18.6174,-1.21849,1.63304,-1,24.417,2.11421,1.75697,1,108.851
166049,233566590,20.5874,1.1596,0.890444,1,31.6729,-1.3987,1.98665,-1,88.7423
166049,232550238,31.8554,2.42215,2.16758,-1,35.2997,1.1373,-0.993353,1,81.3862
166049,233079302,12.2814,-1.36673,1.51509,1,25.6227,1.09467,-1.50969,-1,65.8817
166049,233031702,91.6389,0.599296,2.75995,1,22.6038,1.66295,1.1944,-1,81.8168
166049,233689072,25.4683,-1.85568,0.128762,-1,38.8799,-1.86993,-2.8806,1,62.7991
166049,232772115,20.0771,0.478425,-2.81968,-1,36.4844,-1.52265,0.438301,1,83.5009
166049,233523485,30.5119,-2.0682,2.6307,1,7.89175,1.14979,-1.94938,-1,78.0234
166049,232859545,9.16217,0.134314,-1.90839,-1,29.1649,-2.60863,1.20696,1,68.5709
166049,233203753,28.4486,-1.21051,1.79227,1,32.9287,1.16521,-1.57757,-1,109.501
166049,233225313,10.2394,-0.526966,0.19578,-1,33.9761,2.27676,2.8424,1,79.8482
166049,233926487,21.9527,-0.121257,-1.80357,1,33.5673,-2.36652,1.52716,-1,92.1083
166049,234126495,6.6127,1.30998,1.73421,-1,24.9526,-2.14156,-1.28546,1,74.421
